#START7777
#--------------------------------------------------------------------------------------------------
#  기상청 PM10관측자료 [입력인수형태][예] ?tm2=201701051200&stn=0
#                      stn=0 이거나 없으면, 전체 지점 표출
#--------------------------------------------------------------------------------------------------
#  1. TM      : 관측시각(KST, 년월일시분)
#  2. STN_ID  : 기상청 PM10 지점번호
#  3. PM10    : PM10 (ug/m3)
#  4. FLAG    : 장비상태
#  5. MQC     : MQC 결과
#--------------------------------------------------------------------------------------------------
#         TM    STN  PM10   FLAG MQC
202404020455,   108,   37,000000,,=
202404020500,   108,   36,000000,,=
202404020505,   108,   37,000000,,=
202404020510,   108,   36,000000,,=
202404020515,   108,   38,000000,,=
202404020520,   108,   38,000000,,=
202404020525,   108,   38,000000,,=
202404020530,   108,   41,000000,,=
202404020535,   108,   37,000000,,=
202404020540,   108,   29,000000,,=
202404020545,   108,   30,000000,,=
202404020550,   108,   31,000000,,=
202404020555,   108,   30,000000,,=
202404020600,   108,   32,000000,,=
202404020605,   108,   27,000000,,=
202404020610,   108,   27,000000,,=
202404020615,   108,   25,000000,,=
202404020620,   108,   25,000000,,=
202404020625,   108,   23,000000,,=
202404020630,   108,   29,000000,,=
202404020635,   108,   31,000000,,=
202404020640,   108,   32,000000,,=
202404020645,   108,   35,000000,,=
202404020650,   108,   38,000000,,=
202404020655,   108,   45,000000,,=
202404020700,   108,   51,000000,,=
202404020705,   108,   47,000000,,=
202404020710,   108,   48,000000,,=
202404020715,   108,   50,000000,,=
202404020720,   108,   47,000000,,=
202404020725,   108,   40,000000,,=
202404020730,   108,   39,000000,,=
202404020735,   108,   32,000000,,=
202404020740,   108,   27,000000,,=
202404020745,   108,   27,000000,,=
202404020750,   108,   30,000000,,=
202404020755,   108,   31,000000,,=
202404020800,   108,   39,000000,,=
202404020805,   108,   37,000000,,=
202404020810,   108,   39,000000,,=
202404020815,   108,   44,000000,,=
202404020820,   108,   43,000000,,=
202404020825,   108,   42,000000,,=
202404020830,   108,   45,000000,,=
202404020835,   108,   41,000000,,=
202404020840,   108,   37,000000,,=
202404020845,   108,   35,000000,,=
202404020850,   108,   35,000000,,=
202404020855,   108,   35,000000,,=
202404020900,   108,   39,000000,,=
202404020905,   108,   43,000000,,=
202404020910,   108,   46,000000,,=
202404020915,   108,   45,000000,,=
202404020920,   108,   42,000000,,=
202404020925,   108,   42,000000,,=
202404020930,   108,   46,000000,,=
202404020935,   108,   51,000000,,=
202404020940,   108,   54,000000,,=
202404020945,   108,   56,000000,,=
202404020950,   108,   56,000000,,=
202404020955,   108,   54,000000,,=
202404021000,   108,   52,000000,,=
202404021005,   108,   58,000000,,=
202404021010,   108,   64,000000,,=
202404021015,   108,   63,000000,,=
202404021020,   108,   62,000000,,=
202404021025,   108,   64,000000,,=
202404021030,   108,   65,000000,,=
202404021035,   108,   70,000000,,=
202404021040,   108,   72,000000,,=
202404021045,   108,   73,000000,,=
202404021050,   108,   76,000000,,=
202404021055,   108,   74,000000,,=
202404021100,   108,   70,000000,,=
202404021105,   108,   68,000000,,=
202404021110,   108,   71,000000,,=
202404021115,   108,   70,000000,,=
202404021120,   108,   66,000000,,=
202404021125,   108,   70,000000,,=
202404021130,   108,   68,000000,,=
202404021135,   108,   71,000000,,=
202404021140,   108,   73,000000,,=
202404021145,   108,   76,000000,,=
202404021150,   108,   80,000000,,=
202404021155,   108,   86,000000,,=
202404021200,   108,   84,000000,,=
202404021205,   108,   83,000000,,=
202404021210,   108,   88,000000,,=
202404021215,   108,   95,000000,,=
202404021220,   108,   94,000000,,=
202404021225,   108,   95,000000,,=
202404021230,   108,   92,000000,,=
202404021235,   108,   91,000000,,=
202404021240,   108,   92,000000,,=
202404021245,   108,   97,000000,,=
202404021250,   108,  102,000000,,=
202404021255,   108,  108,000000,,=
202404021300,   108,  107,000000,,=
202404021305,   108,  105,000000,,=
202404021310,   108,  102,000000,,=
202404021315,   108,  102,000000,,=
202404021320,   108,   98,000000,,=
202404021325,   108,   95,000000,,=
202404021330,   108,   87,000000,,=
202404021335,   108,   83,000000,,=
202404021340,   108,   81,000000,,=
202404021345,   108,   83,000000,,=
202404021350,   108,   81,000000,,=
202404021355,   108,   81,000000,,=
202404021400,   108,   83,000000,,=
202404021405,   108,   85,000000,,=
202404021410,   108,   86,000000,,=
202404021415,   108,   87,000000,,=
202404021420,   108,   84,000000,,=
202404021425,   108,   86,000000,,=
202404021430,   108,   87,000000,,=
202404021435,   108,   91,000000,,=
202404021440,   108,   95,000000,,=
202404021445,   108,  100,000000,,=
202404021450,   108,  102,000000,,=
202404021455,   108,  102,000000,,=
202404021500,   108,  100,000000,,=
202404021505,   108,  103,000000,,=
202404021510,   108,  103,000000,,=
202404021515,   108,  106,000000,,=
202404021520,   108,  104,000000,,=
202404021525,   108,  101,000000,,=
202404021530,   108,  103,000000,,=
202404021535,   108,  104,000000,,=
202404021540,   108,  106,000000,,=
202404021545,   108,  112,000000,,=
202404021550,   108,  113,000000,,=
202404021555,   108,  113,000000,,=
202404021600,   108,  114,000000,,=
202404021610,   108,  118,000000,,=
202404021615,   108,  115,000000,,=
202404021620,   108,  114,000000,,=
202404021625,   108,  103,000000,,=
202404021630,   108,   95,000000,,=
202404021635,   108,   91,000000,,=
202404021640,   108,   84,000000,,=
202404021645,   108,   84,000000,,=
202404021650,   108,   78,002000,,=
202404021655,   108,   70,002000,,=
202404021700,   108,   71,002000,,=
202404021705,   108,   69,002000,,=
202404021710,   108,   71,002000,,=
202404021715,   108,   68,002000,,=
202404021720,   108,   72,002000,,=
202404021725,   108,   72,002000,,=
202404021730,   108,   65,002000,,=
202404021735,   108,   64,002000,,=
202404021740,   108,   61,002000,,=
202404021745,   108,   61,002000,,=
202404021750,   108,   60,002000,,=
202404021755,   108,   59,002000,,=
202404021800,   108,   59,002000,,=
202404021805,   108,   57,002000,,=
202404021810,   108,   56,002000,,=
202404021815,   108,   52,002000,,=
202404021820,   108,   54,002000,,=
202404021825,   108,   60,002000,,=
202404021830,   108,   56,002000,,=
202404021835,   108,   59,002000,,=
202404021840,   108,   58,002000,,=
202404021845,   108,   59,002000,,=
202404021850,   108,   59,002000,,=
202404021855,   108,   62,002000,,=
202404021900,   108,   64,002000,,=
202404021905,   108,   60,002000,,=
202404021910,   108,   59,002000,,=
202404021915,   108,   56,002000,,=
202404021920,   108,   54,002000,,=
202404021925,   108,   54,002000,,=
202404021930,   108,   46,002000,,=
202404021935,   108,   45,002000,,=
202404021940,   108,   41,002000,,=
202404021945,   108,   42,002000,,=
202404021950,   108,   45,002000,,=
202404021955,   108,   43,002000,,=
202404022000,   108,   46,002000,,=
202404022005,   108,   44,002000,,=
202404022010,   108,   40,002000,,=
202404022015,   108,   38,002000,,=
202404022020,   108,   39,002000,,=
202404022025,   108,   40,002000,,=
202404022030,   108,   38,002000,,=
202404022035,   108,   36,002000,,=
202404022040,   108,   33,002000,,=
202404022045,   108,   35,002000,,=
202404022050,   108,   38,002000,,=
202404022055,   108,   38,002000,,=
202404022100,   108,   41,002000,,=
202404022105,   108,   43,002000,,=
202404022110,   108,   42,002000,,=
202404022115,   108,   42,000000,,=
202404022120,   108,   43,002000,,=
202404022125,   108,   41,002000,,=
202404022130,   108,   38,000000,,=
202404022135,   108,   35,002000,,=
202404022140,   108,   31,000000,,=
202404022145,   108,   28,000000,,=
202404022150,   108,   25,000000,,=
202404022155,   108,   20,000000,,=
202404022200,   108,   19,000000,,=
202404022205,   108,   23,000000,,=
202404022210,   108,   26,000000,,=
202404022215,   108,   29,000000,,=
202404022220,   108,   35,000000,,=
202404022225,   108,   42,000000,,=
202404022230,   108,   48,000000,,=
202404022235,   108,   52,000000,,=
202404022240,   108,   49,000000,,=
202404022245,   108,   42,000000,,=
202404022250,   108,   36,000000,,=
202404022255,   108,   31,000000,,=
202404022300,   108,   26,000000,,=
202404022305,   108,   26,000000,,=
202404022310,   108,   28,000000,,=
202404022315,   108,   27,000000,,=
202404022320,   108,   28,000000,,=
202404022325,   108,   36,000000,,=
202404022330,   108,   41,000000,,=
202404022335,   108,   42,000000,,=
202404022340,   108,   41,000000,,=
202404022345,   108,   38,000000,,=
202404022350,   108,   34,000000,,=
202404022355,   108,   37,000000,,=
202404030000,   108,   38,000000,,=
202404030005,   108,   38,000004,,=
202404030010,   108,   37,000000,,=
202404030015,   108,   40,000000,,=
202404030020,   108,   43,000000,,=
202404030025,   108,   45,000000,,=
202404030030,   108,   51,000000,,=
202404030035,   108,   56,000000,,=
202404030040,   108,   60,000000,,=
202404030045,   108,   61,000000,,=
202404030050,   108,   61,000000,,=
202404030055,   108,   62,000000,,=
202404030100,   108,   61,000000,,=
202404030105,   108,   61,000000,,=
202404030110,   108,   61,000000,,=
202404030115,   108,   59,000000,,=
202404030120,   108,   56,000000,,=
202404030125,   108,   57,000000,,=
202404030130,   108,   56,000000,,=
202404030135,   108,   56,000000,,=
202404030140,   108,   59,000000,,=
202404030145,   108,   60,000000,,=
202404030150,   108,   57,000000,,=
202404030155,   108,   55,000000,,=
202404030200,   108,   52,000000,,=
202404030205,   108,   50,000000,,=
202404030210,   108,   48,000000,,=
202404030215,   108,   41,000000,,=
202404030220,   108,   35,000000,,=
202404030225,   108,   34,000000,,=
202404030230,   108,   35,000000,,=
202404030235,   108,   41,000000,,=
202404030240,   108,   46,000000,,=
202404030245,   108,   47,000000,,=
202404030250,   108,   44,000000,,=
202404030255,   108,   41,000000,,=
202404030300,   108,   42,000000,,=
202404030305,   108,   43,000000,,=
202404030310,   108,   43,000000,,=
202404030315,   108,   35,000000,,=
202404030320,   108,   36,000000,,=
202404030325,   108,   34,000000,,=
202404030330,   108,   35,000000,,=
202404030335,   108,   41,000000,,=
202404030340,   108,   44,000000,,=
202404030345,   108,   42,000000,,=
202404030350,   108,   40,000000,,=
202404030355,   108,   35,000000,,=
202404030400,   108,   36,000000,,=
202404030405,   108,   35,000000,,=
202404030410,   108,   32,000000,,=
202404030415,   108,   24,000000,,=
202404030420,   108,   28,000000,,=
202404030425,   108,   29,000000,,=
202404030430,   108,   31,000000,,=
202404030435,   108,   34,000000,,=
202404030440,   108,   36,000000,,=
202404030445,   108,   37,000000,,=
202404030450,   108,   38,000000,,=
202404030455,   108,   41,000000,,=
202404030500,   108,   43,000000,,=
202404030505,   108,   42,000000,,=
202404030510,   108,   41,000000,,=
202404030515,   108,   37,000000,,=
202404030520,   108,   33,000000,,=
202404030525,   108,   31,000000,,=
202404030530,   108,   30,000000,,=
202404030535,   108,   29,000000,,=
202404030540,   108,   28,000000,,=
202404030545,   108,   26,000000,,=
202404030550,   108,   28,000000,,=
202404030555,   108,   28,000000,,=
202404030600,   108,   30,000000,,=
202404030605,   108,   28,000000,,=
202404030610,   108,   26,000000,,=
202404030615,   108,   30,000000,,=
202404030620,   108,   27,000000,,=
202404030625,   108,   21,000000,,=
202404030630,   108,   21,000000,,=
202404030635,   108,   21,000000,,=
202404030640,   108,   27,000000,,=
202404030645,   108,   25,000000,,=
202404030650,   108,   26,000000,,=
202404030655,   108,   28,000000,,=
202404030700,   108,   32,000000,,=
202404030705,   108,   34,000000,,=
202404030710,   108,   32,000000,,=
202404030715,   108,   36,000000,,=
202404030720,   108,   36,000000,,=
202404030725,   108,   31,000000,,=
202404030730,   108,   28,000000,,=
202404030735,   108,   27,000000,,=
202404030740,   108,   28,000000,,=
202404030745,   108,   26,000000,,=
202404030750,   108,   17,000000,,=
202404030755,   108,   19,000000,,=
202404030800,   108,   21,000000,,=
202404030805,   108,   24,000000,,=
202404030810,   108,   24,000000,,=
202404030815,   108,   25,000000,,=
202404030820,   108,   27,000000,,=
202404030825,   108,   27,000000,,=
202404030830,   108,   27,000000,,=
202404030835,   108,   33,000000,,=
202404030840,   108,   35,000000,,=
202404030845,   108,   38,000000,,=
202404030850,   108,   37,000000,,=
202404030855,   108,   37,000000,,=
202404030900,   108,   38,000000,,=
202404030905,   108,   41,000000,,=
202404030910,   108,   45,000000,,=
202404030915,   108,   41,000000,,=
202404030920,   108,   41,000000,,=
202404030925,   108,   38,000000,,=
202404030930,   108,   40,000000,,=
202404030935,   108,   45,000000,,=
202404030940,   108,   46,000000,,=
202404030945,   108,   48,000000,,=
202404030950,   108,   50,000000,,=
202404030955,   108,   49,000000,,=
202404031000,   108,   53,000000,,=
202404031005,   108,   56,000000,,=
202404031010,   108,   65,000000,,=
202404031015,   108,   60,000000,,=
202404031020,   108,   56,000000,,=
202404031025,   108,   48,000000,,=
202404031030,   108,   44,000000,,=
202404031035,   108,   46,000000,,=
202404031040,   108,   44,000000,,=
202404031045,   108,   44,000000,,=
202404031050,   108,   39,000000,,=
202404031055,   108,   38,000000,,=
202404031100,   108,   37,000000,,=
202404031105,   108,   37,000000,,=
202404031110,   108,   43,000000,,=
202404031115,   108,   40,000000,,=
202404031120,   108,   41,000000,,=
202404031125,   108,   41,000000,,=
202404031130,   108,   32,000000,,=
202404031135,   108,   34,000000,,=
202404031140,   108,   32,000000,,=
202404031145,   108,   32,000000,,=
202404031150,   108,   31,000000,,=
202404031155,   108,   37,000000,,=
202404031200,   108,   38,000000,,=
202404031205,   108,   38,000000,,=
202404031210,   108,   39,000000,,=
202404031215,   108,   36,000000,,=
202404031220,   108,   37,000000,,=
202404031225,   108,   38,000000,,=
202404031230,   108,   36,000000,,=
202404031235,   108,   40,000000,,=
202404031240,   108,   37,000000,,=
202404031245,   108,   30,000000,,=
202404031250,   108,   25,000000,,=
202404031255,   108,   26,000000,,=
202404031300,   108,   30,000000,,=
202404031305,   108,   33,000000,,=
202404031310,   108,   34,000000,,=
202404031315,   108,   33,000000,,=
202404031320,   108,   34,000000,,=
202404031325,   108,   30,000000,,=
202404031330,   108,   30,000000,,=
202404031335,   108,   35,000000,,=
202404031340,   108,   39,000000,,=
202404031345,   108,   38,000000,,=
202404031350,   108,   34,000000,,=
202404031355,   108,   35,000000,,=
202404031400,   108,   40,000000,,=
202404031405,   108,   42,000000,,=
202404031410,   108,   43,000000,,=
202404031415,   108,   42,000000,,=
202404031420,   108,   41,000000,,=
202404031425,   108,   42,000000,,=
202404031430,   108,   46,000000,,=
202404031435,   108,   48,000000,,=
202404031440,   108,   51,000000,,=
202404031445,   108,   52,000000,,=
202404031450,   108,   51,000000,,=
202404031455,   108,   51,000000,,=
202404031500,   108,   56,000000,,=
202404031505,   108,   57,000000,,=
202404031510,   108,   55,000000,,=
202404031515,   108,   52,000000,,=
202404031520,   108,   50,000000,,=
202404031525,   108,   51,000000,,=
202404031530,   108,   53,000000,,=
202404031535,   108,   51,000000,,=
202404031540,   108,   50,000000,,=
202404031545,   108,   46,000000,,=
202404031550,   108,   44,000000,,=
202404031555,   108,   39,000000,,=
202404031600,   108,   38,000000,,=
202404031605,   108,   38,000000,,=
202404031610,   108,   31,000000,,=
202404031615,   108,   26,000000,,=
202404031620,   108,   27,000000,,=
202404031625,   108,   33,000000,,=
202404031630,   108,   35,000000,,=
202404031635,   108,   35,000000,,=
202404031640,   108,   35,000000,,=
202404031645,   108,   36,000000,,=
202404031650,   108,   37,000000,,=
202404031655,   108,   41,000000,,=
